event,track,particle,tungsten_entry,tungsten_exit,sc1_entry,sc1_exit,sc2_entry,sc2_exit,sc3_entry,sc3_exit
365,1,proton,1,1,1,1,1,1,1,1
366,1,proton,1,1,1,1,1,1,1,1
366,3,e-,0,0,0,1,1,0,0,0
367,1,proton,1,1,1,1,1,1,1,1
368,1,proton,1,1,1,1,1,1,1,1
368,4,e-,0,0,0,0,0,1,0,0
369,1,proton,1,1,1,1,1,1,1,1
370,1,proton,1,1,1,1,1,1,1,1
371,1,proton,1,1,1,1,1,1,1,1
372,1,proton,1,1,1,1,1,1,1,1
373,1,proton,1,1,1,1,1,1,1,1
374,1,proton,1,1,1,1,1,1,1,1
374,5,e-,0,0,0,1,0,0,0,0
375,1,proton,1,1,1,1,1,1,1,0
376,1,proton,1,1,1,1,1,1,1,1
377,1,proton,1,1,1,1,1,1,1,1
378,1,proton,1,1,1,1,1,1,1,0
378,3,proton,0,0,0,0,0,0,0,1
378,5,neutron,0,0,0,0,0,0,1,0
378,8,proton,0,0,0,0,0,1,1,0
379,1,proton,1,1,1,1,1,1,1,1
379,4,e-,0,0,0,0,0,0,0,1
380,1,proton,1,1,1,1,1,1,1,1
381,1,proton,1,1,1,1,1,1,1,1
382,1,proton,1,1,1,1,1,1,1,1
382,3,e-,0,0,0,1,0,0,0,0
383,1,proton,1,1,1,1,1,1,1,1
383,2,e-,0,0,0,0,0,0,1,0
384,1,proton,1,1,1,1,1,1,1,1
384,2,e-,0,1,0,0,0,0,0,0
384,6,gamma,0,0,0,0,0,1,0,0
385,1,proton,1,1,1,1,1,1,1,1
386,1,proton,1,1,1,1,1,1,1,1
387,1,proton,1,1,1,1,1,1,1,1
388,1,proton,1,1,1,1,1,1,1,1
389,1,proton,1,1,1,1,1,1,1,1
389,3,e-,0,0,0,0,0,0,0,1
390,1,proton,1,1,1,1,1,1,1,0
390,5,e-,0,0,0,0,0,1,0,0
390,6,e-,0,0,0,0,0,1,0,0
390,7,e-,0,0,0,0,0,1,0,0
391,1,proton,1,1,1,1,1,1,1,1
391,3,e-,0,0,0,0,0,1,1,0
392,1,proton,1,1,1,1,1,1,1,1
393,1,proton,1,1,1,1,1,1,1,1
394,1,proton,1,1,1,1,1,1,1,1
395,1,proton,1,1,1,1,1,1,1,0
396,1,proton,1,1,1,1,1,1,1,1
397,1,proton,1,1,1,1,1,1,1,0
397,3,e-,0,0,0,1,1,0,0,0
398,1,proton,1,1,1,1,1,1,1,1
399,1,proton,1,1,1,1,1,1,1,1
399,2,e-,0,0,1,0,0,0,0,0
401,1,proton,1,1,1,1,1,1,1,1
401,2,e-,0,0,1,0,0,0,0,0
402,1,proton,1,1,1,1,1,1,1,0
402,5,e-,0,0,0,1,0,0,0,0
403,1,proton,1,1,1,1,1,1,1,1
404,1,proton,1,1,1,1,1,1,1,1
404,2,e-,1,0,0,0,0,0,0,0
404,3,e-,0,0,0,0,0,0,0,1
405,1,proton,1,1,1,1,1,1,1,1
406,1,proton,1,1,1,1,1,1,1,1
407,1,proton,1,1,1,1,1,1,1,1
408,1,proton,1,1,1,1,1,1,1,1
409,1,proton,1,1,1,1,1,1,1,1
410,1,proton,1,1,1,1,1,1,1,1
410,4,e-,0,0,0,0,0,1,0,0
411,1,proton,1,1,1,1,1,1,1,1
412,1,proton,1,1,1,1,1,1,1,1
413,1,proton,1,1,1,1,1,1,1,1
413,2,e-,0,0,0,1,0,0,0,0
414,1,proton,1,1,1,1,1,1,1,1
415,1,proton,1,1,1,1,1,1,1,1
416,1,proton,1,1,1,1,1,1,1,1
416,3,e-,0,0,0,1,1,0,0,0
416,6,gamma,0,0,0,1,1,0,0,0
417,1,proton,1,1,1,1,1,1,1,1
418,1,proton,1,1,1,1,1,1,1,1
418,6,e-,0,0,0,0,0,0,0,1
419,1,proton,1,1,1,1,1,1,1,1
419,3,e-,0,1,1,0,0,0,0,0
420,1,proton,1,1,1,1,1,1,1,1
421,1,proton,1,1,1,1,1,1,1,1
422,1,proton,1,1,1,1,1,1,1,1
423,1,proton,1,1,1,1,1,0,0,0
423,3,neutron,0,0,0,0,0,1,1,1
423,5,pi-,0,0,0,0,0,1,1,1
423,6,pi-,0,0,0,0,0,1,1,1
423,8,proton,0,0,0,0,0,1,1,1
423,9,proton,0,0,0,0,0,1,1,0
423,10,proton,0,0,0,0,0,1,1,1
423,11,pi-,0,0,0,0,0,1,1,1
423,12,neutron,0,0,0,0,0,1,0,0
423,13,proton,0,0,0,0,0,1,1,1
423,14,neutron,0,0,0,0,0,1,1,1
423,16,pi+,0,0,0,0,0,1,1,1
423,17,proton,0,0,0,0,0,1,1,1
423,19,proton,0,0,0,0,0,1,0,0
423,25,e-,0,0,0,0,0,1,1,0
424,1,proton,1,1,1,1,1,1,1,1
424,3,e-,0,0,0,0,0,0,0,1
425,1,proton,1,1,1,1,1,1,1,1
426,1,proton,1,1,1,1,1,1,1,1
427,1,proton,1,1,1,1,1,1,1,1
428,1,proton,1,1,1,1,1,1,1,1
429,1,proton,1,1,1,1,1,1,1,1
430,1,proton,1,1,1,1,1,1,1,0
431,1,proton,1,1,1,1,1,1,1,1
432,1,proton,1,1,1,1,1,1,1,1
433,1,proton,1,1,1,1,1,1,1,1
434,1,proton,1,1,1,1,1,1,1,1
435,1,proton,1,1,1,1,1,1,1,1
436,1,proton,1,1,1,1,1,1,1,1
437,1,proton,1,1,1,0,0,0,0,0
437,2,e-,0,0,1,0,0,0,0,0
437,3,neutron,0,0,0,1,1,1,1,1
437,5,neutron,0,0,0,1,0,0,0,0
437,7,pi+,0,0,0,1,1,1,1,1
437,9,neutron,0,0,0,1,1,1,1,1
437,10,proton,0,0,0,1,1,1,1,1
437,12,neutron,0,1,1,0,0,0,0,0
437,13,proton,0,0,0,1,1,1,1,1
437,16,pi-,0,0,0,1,1,1,0,0
437,17,He3,0,0,0,1,1,1,1,0
437,18,neutron,0,1,1,0,0,0,0,0
437,19,e-,0,0,0,0,0,1,0,0
437,20,gamma,0,0,0,1,1,1,1,1
437,21,gamma,0,0,0,1,1,1,1,1
437,23,e-,0,0,0,1,1,0,0,0
437,25,gamma,0,0,0,1,1,1,1,1
437,26,gamma,0,0,0,1,1,1,1,1
438,1,proton,1,1,1,1,1,1,1,1
439,1,proton,1,1,1,1,1,0,0,0
439,5,neutron,0,0,0,0,0,1,0,0
439,7,pi+,0,0,0,0,0,1,1,0
439,9,proton,0,0,0,0,0,1,1,1
439,10,pi-,0,0,0,0,0,1,1,1
439,11,proton,0,0,0,0,1,0,0,0
439,12,neutron,0,0,0,0,0,1,1,1
439,14,pi-,0,0,0,0,0,1,1,0
439,15,neutron,0,0,0,0,1,0,0,0
439,16,neutron,0,0,0,0,1,0,0,0
439,17,proton,0,0,0,0,0,1,1,1
439,18,neutron,0,0,0,0,1,0,0,0
439,21,pi+,0,0,0,0,0,1,0,0
439,22,proton,0,0,0,0,0,1,1,1
439,24,pi+,0,0,0,0,0,1,1,1
439,26,proton,0,0,0,0,0,1,1,1
439,28,gamma,0,0,0,0,0,1,0,0
439,29,gamma,0,0,0,1,1,0,0,0
439,33,gamma,0,0,0,0,0,1,0,0
439,34,gamma,0,0,0,0,0,1,1,1
439,37,gamma,0,0,0,0,0,1,1,1
440,1,proton,1,1,1,1,1,1,1,1
441,1,proton,1,1,1,1,1,1,1,1
442,1,proton,1,1,1,1,1,1,1,1
443,1,proton,1,1,1,1,1,1,1,0
444,1,proton,1,1,1,1,1,1,1,1
445,1,proton,1,1,1,1,1,1,1,1
446,1,proton,1,1,1,1,1,1,1,1
446,6,e-,0,0,0,0,0,1,0,0
447,1,proton,1,1,1,1,1,1,1,1
448,1,proton,1,1,1,1,1,1,1,1
449,1,proton,1,1,1,1,1,1,1,1
449,3,e-,0,0,0,0,0,0,1,0
450,1,proton,1,1,1,1,1,1,1,1
451,1,proton,1,1,1,1,1,0,0,0
451,5,proton,0,0,0,0,0,1,1,1
451,6,pi+,0,0,0,0,0,1,1,0
451,8,pi-,0,0,0,0,0,1,1,1
451,9,pi-,0,0,0,0,0,1,1,1
451,10,neutron,0,0,0,0,0,1,1,1
451,12,neutron,0,0,0,0,0,1,1,1
451,14,neutron,0,0,0,0,0,1,1,1
451,17,pi-,0,0,0,0,0,1,1,1
451,19,proton,0,0,0,0,0,1,1,1
451,20,pi+,0,0,0,1,1,0,0,0
451,21,proton,0,0,0,0,0,1,1,0
451,22,pi-,0,0,0,0,0,1,1,1
451,23,pi+,0,0,0,0,0,1,1,1
451,24,proton,0,0,0,0,0,1,0,0
451,25,He3,0,0,0,1,1,0,0,0
451,26,neutron,0,0,0,0,0,1,1,1
451,28,gamma,0,0,0,0,0,1,1,1
451,29,gamma,0,0,0,0,0,1,0,0
451,30,e-,0,0,0,0,0,1,1,1
451,31,gamma,0,0,0,0,0,1,1,0
451,34,gamma,0,0,0,0,0,1,1,0
451,35,gamma,0,0,0,0,0,1,1,1
451,37,gamma,0,0,0,0,0,1,1,1
451,38,gamma,0,0,0,0,0,1,1,1
452,1,proton,1,1,1,1,1,1,1,0
452,3,e-,0,0,0,1,1,0,0,0
452,5,e-,0,0,0,0,0,1,0,0
452,6,e-,0,0,0,0,0,1,1,1
452,8,pi-,0,0,0,0,0,0,0,1
452,9,pi+,0,0,0,0,0,0,0,1
452,10,proton,0,0,0,0,0,0,0,1
452,11,pi-,0,0,0,0,0,0,0,1
452,13,neutron,0,0,0,0,0,0,0,1
452,14,proton,0,0,0,0,0,0,0,1
452,17,e-,0,0,0,0,0,0,0,1
452,18,gamma,0,0,0,0,0,0,0,1
452,19,gamma,0,0,0,0,0,0,0,1
452,20,e-,0,0,0,0,0,0,0,1
453,1,proton,1,1,1,1,1,1,1,1
454,1,proton,1,1,1,1,1,1,1,1
455,1,proton,1,1,1,1,1,1,1,1
456,1,proton,1,1,1,1,1,1,1,0
457,1,proton,1,1,1,1,1,1,1,1
457,2,e-,0,0,0,0,0,1,0,0
458,1,proton,1,1,1,1,1,1,1,1
458,2,e-,0,0,0,0,0,0,0,1
459,1,proton,1,1,1,1,1,1,1,1
460,1,proton,1,1,1,1,1,1,1,1
461,1,proton,1,1,1,1,1,1,1,1
462,1,proton,1,1,1,1,1,1,1,1
462,3,e-,0,0,0,1,1,0,0,0
463,1,proton,1,1,1,1,1,1,1,1
463,5,e-,0,0,0,1,1,1,1,1
463,7,e-,0,0,0,0,0,1,0,0
463,8,gamma,0,0,0,0,0,1,1,1
463,11,e-,0,0,0,0,0,0,0,1
464,1,proton,1,1,1,1,1,1,1,1
465,1,proton,1,1,1,1,1,1,1,1
466,1,proton,1,1,1,1,1,1,1,1
466,5,e-,0,0,0,0,0,1,0,0
466,6,e-,0,0,0,0,0,0,0,1
467,1,proton,1,1,1,1,1,1,1,0
467,4,proton,0,0,0,0,0,0,0,1
467,5,pi-,0,0,0,0,0,0,0,1
467,7,pi-,0,0,0,0,0,0,0,1
467,9,pi+,0,0,0,0,0,0,0,1
467,11,proton,0,0,0,0,0,0,0,1
467,12,pi+,0,0,0,0,0,0,0,1
467,13,proton,0,0,0,0,0,0,0,1
467,14,neutron,0,0,0,0,0,0,0,1
467,17,gamma,0,0,0,0,0,0,0,1
467,18,gamma,0,0,0,0,0,0,0,1
467,19,gamma,0,0,0,0,0,0,0,1
467,20,gamma,0,0,0,0,0,0,0,1
468,1,proton,1,1,1,1,1,1,1,1
469,1,proton,1,1,1,1,1,1,1,1
470,1,proton,1,1,1,1,1,1,1,1
470,2,e-,0,0,0,0,0,1,1,0
471,1,proton,1,1,1,1,1,1,1,1
471,3,e-,0,0,0,0,0,1,1,0
472,1,proton,1,1,1,1,1,1,1,1
473,1,proton,1,1,1,1,1,1,1,1
474,1,proton,1,1,1,1,1,1,1,1
475,1,proton,1,1,1,1,1,1,1,1
476,1,proton,1,1,1,1,1,1,1,1
477,1,proton,1,1,1,1,1,1,1,1
478,1,proton,1,1,1,1,1,1,1,1
479,1,proton,1,1,1,1,1,1,1,1
480,1,proton,1,1,1,1,1,1,1,1
481,1,proton,1,1,1,1,1,1,1,1
482,1,proton,1,1,1,1,1,1,1,1
483,1,proton,1,1,1,1,1,1,1,1
483,3,e-,0,0,0,1,1,1,1,0
483,4,e-,0,0,0,0,0,0,0,1
484,1,proton,1,1,1,1,1,1,1,1
485,1,proton,1,1,1,1,1,1,1,1
485,2,e-,0,0,0,0,0,1,0,0
486,1,proton,1,1,1,1,1,1,1,1
487,1,proton,1,1,1,1,1,1,1,1
488,1,proton,1,1,1,1,1,1,1,1
489,1,proton,1,1,1,1,1,1,1,1
490,1,proton,1,1,1,1,1,1,1,1
491,1,proton,1,1,1,1,1,1,1,1
492,1,proton,1,1,1,1,1,1,1,1
493,1,proton,1,1,1,1,1,1,1,1
494,1,proton,1,1,1,1,1,1,1,1
495,1,proton,1,1,1,1,1,1,1,1
496,1,proton,1,1,1,1,1,1,1,1
496,6,e-,0,0,0,1,1,0,0,0
497,1,proton,1,1,1,1,1,1,1,1
497,4,e-,0,0,0,0,1,0,0,0
498,1,proton,1,1,1,1,1,1,1,1
498,5,e-,0,0,0,1,1,1,0,0
499,1,proton,1,1,1,1,1,1,1,0
501,1,proton,1,1,1,1,1,1,1,1
502,1,proton,1,1,1,1,1,1,1,1
503,1,proton,1,1,1,1,1,1,1,0
504,1,proton,1,1,1,1,1,1,1,0
505,1,proton,1,1,1,1,1,1,1,1
506,1,proton,1,1,1,1,1,1,1,1
507,1,proton,1,1,1,1,1,1,1,1
507,7,e-,0,0,0,0,0,0,1,0
508,1,proton,1,1,1,1,1,1,1,1
508,2,e-,0,0,0,1,1,0,0,0
509,1,proton,1,1,1,1,1,1,1,1
510,1,proton,1,1,1,1,1,1,1,1
511,1,proton,1,1,1,1,1,1,1,1
511,3,e-,0,0,0,1,1,0,0,0
511,4,e-,0,0,0,0,0,0,0,1
512,1,proton,1,1,1,1,1,1,1,1
512,4,e-,0,0,0,1,0,0,0,0
513,1,proton,1,1,1,1,1,1,1,1
513,3,e-,0,0,0,0,0,1,0,0
514,1,proton,1,1,1,1,1,1,1,1
514,3,e-,0,0,0,1,1,1,1,1
515,1,proton,1,1,1,1,1,1,1,1
515,4,e-,0,0,0,1,1,0,0,0
516,1,proton,1,1,1,1,1,1,1,1
517,1,proton,1,1,1,1,1,1,1,1
517,4,e-,0,0,0,0,0,0,0,1
518,1,proton,1,1,1,1,1,1,1,1
519,1,proton,1,1,1,1,1,1,1,0
520,1,proton,1,1,1,1,1,1,1,1
520,2,e-,0,0,0,0,0,1,1,1
521,1,proton,1,1,1,1,1,1,1,1
522,1,proton,1,1,1,1,1,1,1,1
523,1,proton,1,1,1,1,1,1,1,1
524,1,proton,1,1,1,1,1,1,1,1
524,3,e-,0,0,0,0,0,0,0,1
524,5,e-,0,0,0,0,0,0,0,1
525,1,proton,1,1,1,1,1,1,1,1
526,1,proton,1,1,1,1,1,1,1,1
527,1,proton,1,1,1,1,1,1,1,1
528,1,proton,1,1,1,1,1,1,1,1
528,5,e-,0,1,0,0,0,0,0,0
528,7,e-,0,0,0,0,0,1,1,0
529,1,proton,1,1,1,1,1,1,1,1
530,1,proton,1,1,1,1,1,1,1,1
531,1,proton,1,1,1,1,1,1,1,1
532,1,proton,1,1,1,1,1,1,1,1
533,1,proton,1,1,1,1,1,1,1,1
534,1,proton,1,1,1,1,1,1,1,1
535,1,proton,1,1,1,1,1,1,1,1
536,1,proton,1,1,1,0,0,0,0,0
536,3,proton,0,0,0,1,1,1,1,0
536,4,proton,0,0,0,1,1,1,1,1
536,8,pi+,0,0,0,1,1,0,0,0
536,9,proton,0,0,0,1,1,1,1,1
536,11,neutron,0,0,0,1,0,0,0,0
536,12,neutron,0,0,1,0,0,0,0,0
536,13,neutron,0,0,0,1,1,1,1,0
536,14,neutron,0,0,0,1,1,1,0,0
536,17,gamma,0,1,1,0,0,0,0,0
536,19,e-,0,0,0,0,0,1,0,0
536,23,gamma,0,0,0,1,1,1,1,1
536,24,gamma,0,0,0,1,1,1,1,1
536,25,e-,0,0,0,1,0,0,0,0
537,1,proton,1,1,1,1,1,1,1,1
538,1,proton,1,1,1,1,1,1,1,1
539,1,proton,1,1,1,1,1,1,1,1
539,3,e-,0,0,0,1,1,1,1,1
539,5,gamma,0,0,0,0,0,1,1,1
539,6,gamma,0,0,0,0,0,0,0,1
540,1,proton,1,1,1,1,1,1,1,1
541,1,proton,1,1,1,1,1,1,1,1
542,1,proton,1,1,1,1,1,1,1,1
543,1,proton,1,1,1,1,1,1,1,1
543,6,e-,0,0,0,0,0,0,1,0
543,7,e-,0,0,0,0,0,0,1,0
543,8,e-,0,0,0,0,0,0,0,1
544,1,proton,1,1,1,1,1,1,1,1
545,1,proton,1,1,1,1,1,0,0,0
545,4,neutron,0,0,0,0,0,1,1,1
545,6,pi+,0,0,0,0,0,1,1,1
545,7,proton,0,0,0,0,0,1,1,0
545,8,e-,0,0,0,0,0,0,1,0
546,1,proton,1,1,1,1,1,1,1,1
546,2,e-,1,0,0,0,0,0,0,0
546,3,e-,0,1,0,0,0,0,0,0
547,1,proton,1,1,1,1,1,1,1,1
548,1,proton,1,1,1,1,1,1,1,1
549,1,proton,1,1,1,1,1,1,1,1
550,1,proton,1,1,1,1,1,1,1,1
551,1,proton,1,1,1,1,1,1,1,1
551,5,e-,0,0,0,1,0,0,0,0
552,1,proton,1,1,1,1,1,1,1,1
553,1,proton,1,1,1,1,1,1,1,1
553,3,e-,0,0,1,0,0,0,0,0
554,1,proton,1,1,1,1,1,1,1,0
555,1,proton,1,1,1,1,1,1,1,1
556,1,proton,1,1,1,1,1,1,1,1
557,1,proton,1,1,1,1,1,1,1,1
558,1,proton,1,1,1,1,1,1,1,1
559,1,proton,1,1,1,1,1,1,1,1
560,1,proton,1,1,1,1,1,1,1,1
561,1,proton,1,1,1,1,1,1,1,1
562,1,proton,1,1,1,1,1,1,1,1
563,1,proton,1,1,1,1,1,1,1,1
563,5,e-,0,0,0,1,1,0,0,0
564,1,proton,1,1,1,1,1,1,1,1
565,1,proton,1,1,1,1,1,1,1,1
566,1,proton,1,1,1,1,1,1,1,0
567,1,proton,1,1,1,1,1,1,1,1
568,1,proton,1,1,1,1,1,1,1,1
569,1,proton,1,1,1,1,1,1,1,1
570,1,proton,1,1,1,0,0,0,0,0
570,3,neutron,0,0,0,1,1,1,1,1
570,4,proton,0,0,0,1,0,0,0,0
570,6,pi-,0,0,0,1,1,0,0,0
570,7,pi+,0,0,0,1,1,1,1,0
570,11,pi+,0,0,0,1,1,0,0,0
570,12,neutron,0,0,0,1,1,1,1,1
570,14,alpha,0,0,0,1,0,0,0,0
570,16,gamma,0,0,0,1,1,0,0,0
570,18,e-,0,0,0,1,1,0,0,0
570,19,e+,0,0,0,1,1,0,0,0
571,1,proton,1,1,1,1,1,1,1,1
572,1,proton,1,1,1,1,1,1,1,1
573,1,proton,1,1,1,1,1,1,1,0
573,5,e-,0,0,0,0,0,1,1,0
573,8,pi-,0,0,0,0,0,0,0,1
573,9,pi+,0,0,0,0,0,0,0,1
573,10,neutron,0,0,0,0,0,0,0,1
573,11,pi+,0,0,0,0,0,0,0,1
573,12,pi-,0,0,0,0,0,0,0,1
573,13,pi+,0,0,0,0,0,0,0,1
573,14,proton,0,0,0,0,0,0,0,1
573,16,neutron,0,0,0,0,0,0,0,1
573,18,neutron,0,0,0,0,0,1,1,0
573,19,alpha,0,0,0,0,0,0,0,1
573,22,e-,0,0,0,0,0,0,0,1
573,23,e-,0,0,0,0,0,0,0,1
573,24,e-,0,0,0,0,0,0,0,1
573,25,e-,0,0,0,0,0,0,0,1
573,26,e-,0,0,0,0,0,0,0,1
573,27,e-,0,0,0,0,0,0,0,1
573,28,e-,0,0,0,0,0,0,0,1
573,29,e-,0,0,0,0,0,0,0,1
573,30,e-,0,0,0,0,0,0,0,1
573,31,e-G4WT0 > ,0,0,0,0,0,0,0,1
573,32,e-,0,0,0,0,0,0,0,1
573,33,e-,0,0,0,0,0,0,0,1
573,34,gamma,0,0,0,0,0,0,0,1
573,35,gamma,0,0,0,0,0,0,0,1
573,36,gamma,0,0,0,0,0,0,0,1
573,37,gamma,0,0,0,0,0,0,0,1
573,39,e-,0,0,0,0,0,0,0,1
574,1,proton,1,1,1,1,1,1,1,1
574,3,e-,0,0,0,0,0,1,0,0
574,4,e-,0,0,0,0,0,1,1,0
575,1,proton,1,1,1,0,0,0,0,0
575,5,neutron,0,0,0,1,1,1,1,1
575,7,pi+,0,0,0,1,1,0,0,0
575,9,neutron,0,0,0,1,1,1,0,0
575,10,pi+,0,0,0,1,1,0,0,0
575,11,neutron,0,0,0,1,1,1,1,0
575,13,pi-,0,0,0,1,0,0,0,0
575,14,proton,0,0,0,1,1,1,0,0
575,15,pi+,0,1,1,0,0,0,0,0
575,16,proton,0,0,0,1,1,0,0,0
575,17,neutron,0,1,1,0,0,0,0,0
575,23,gamma,0,0,0,1,1,0,0,0
575,24,gamma,0,0,0,1,1,0,0,0
576,1,proton,1,1,1,1,1,1,1,1
577,1,proton,1,1,1,1,1,1,1,1
578,1,proton,1,1,1,1,1,1,1,0
578,6,e-,0,0,1,0,0,0,0,0
579,1,proton,1,1,1,1,1,1,1,1
580,1,proton,1,1,1,1,1,1,1,1
581,1,proton,1,1,1,1,1,1,1,1
582,1,proton,1,1,1,1,1,1,1,1
583,1,proton,1,1,1,1,1,1,1,1
584,1,proton,1,1,1,1,1,1,1,1
585,1,proton,1,1,1,1,1,1,1,1
586,1,proton,1,1,1,1,1,1,1,1
586,5,e-,0,0,0,0,0,1,1,0
586,7,gamma,0,0,0,0,0,1,1,1
587,1,proton,1,1,1,1,1,1,1,1
588,1,proton,1,1,1,1,1,1,1,1
589,1,proton,1,1,1,1,1,1,1,1
590,1,proton,1,1,1,1,1,1,1,1
591,1,proton,1,1,1,1,1,1,1,1
592,1,proton,1,1,1,1,1,1,1,1
593,1,proton,1,1,1,1,1,1,1,1
594,1,proton,1,1,1,1,1,1,1,1
595,1,proton,1,1,1,1,1,1,1,1
596,1,proton,1,1,1,1,1,1,1,1
596,3,e-,0,0,0,0,0,1,0,0
596,4,e-,0,0,0,0,0,0,0,1
596,5,gamma,0,0,0,0,0,0,0,1
597,1,proton,1,1,1,1,1,1,1,1
597,3,e-,0,0,0,0,0,0,0,1
598,1,proton,1,1,1,1,1,1,1,1
599,1,proton,1,1,1,1,1,1,1,1
600,5,e-,0,0,0,0,0,1,0,0
601,1,proton,1,1,1,1,1,1,1,0
602,1,proton,1,1,1,1,1,1,1,1
602,2,e-,0,0,0,1,1,0,0,0
602,3,e-,0,0,0,0,0,0,0,1
603,1,proton,1,1,1,1,1,1,1,1
604,1,proton,1,1,1,1,1,1,1,1
604,4,e-,0,0,0,0,0,0,0,1
605,1,proton,1,1,1,1,1,1,1,0
605,5,e-,0,0,0,0,0,1,0,0
606,1,proton,1,1,1,1,1,1,1,1
607,1,proton,1,1,1,1,1,1,1,0
608,1,proton,1,1,1,1,1,1,1,1
609,1,proton,1,1,1,1,1,1,1,1
610,1,proton,1,1,1,1,1,1,1,1
611,1,proton,1,1,1,1,1,1,1,0
611,5,e-,0,0,0,0,0,1,0,0
612,1,proton,1,1,1,1,1,1,1,1
613,1,proton,1,1,1,1,1,1,1,1
614,1,proton,1,1,1,1,1,1,1,1
615,1,proton,1,1,1,1,1,1,1,1
615,3,e-,0,0,0,0,0,1,1,0
615,4,e-,0,0,0,0,0,0,0,1
616,1,proton,1,1,1,1,1,1,1,0
617,1,proton,1,1,1,1,1,1,1,1
618,1,proton,1,1,1,1,1,1,1,1
618,4,e-,0,0,0,0,0,0,1,0
619,1,proton,1,1,1,1,1,1,1,1
620,1,proton,1,1,1,1,1,1,1,1
621,1,proton,1,1,1,1,1,1,1,1
621,4,e-,0,0,0,0,0,1,0,0
622,1,proton,1,1,1,1,1,1,1,1
623,1,proton,1,1,1,1,1,1,1,1
624,1,proton,1,1,1,1,1,1,1,1
625,1,proton,1,1,1,1,1,1,1,1
626,1,proton,1,1,1,1,1,1,1,1
627,1,proton,1,1,1,1,1,1,1,1
627,5,e-,0,0,0,0,0,0,0,1
628,1,proton,1,1,1,1,1,1,1,1
629,1,proton,1,1,1,1,1,1,1,1
629,2,e-,0,0,0,0,1,0,0,0
630,1,proton,1,1,1,1,1,1,1,0
631,1,proton,1,1,1,1,1,1,1,1
632,1,proton,1,1,1,1,1,1,1,1
633,1,proton,1,1,1,1,1,1,1,1
633,4,gamma,0,0,0,1,0,0,0,0
634,1,proton,1,1,1,1,1,1,1,0
635,1,proton,1,1,1,1,1,1,1,1
636,1,proton,1,1,1,1,1,1,1,1
636,3,e-,0,0,0,1,1,0,0,0
637,1,proton,1,1,1,1,1,1,1,1
637,2,e-,0,0,0,0,0,1,0,0
638,1,proton,1,1,1,1,1,1,1,1
639,1,proton,1,1,1,1,1,1,1,1
639,5,e-,0,0,0,0,0,0,0,1
640,1,proton,1,1,1,1,1,1,1,1
641,1,proton,1,1,1,1,1,1,1,1
642,1,proton,1,1,1,1,1,1,1,1
643,1,proton,1,1,1,1,1,1,1,1
643,6,e-,0,0,0,1,1,0,0,0
644,1,proton,1,1,1,1,1,1,1,1
645,1,proton,1,1,1,1,1,1,1,1
645,2,e-,0,0,0,1,1,0,0,0
645,4,e-,0,0,0,0,0,0,1,0
645,5,e-,0,0,0,0,0,0,0,1
646,1,proton,1,1,1,1,1,1,1,1
647,1,proton,1,1,1,1,1,1,1,1
648,1,proton,1,1,1,1,1,1,1,1
649,1,proton,1,1,1,1,1,1,1,1
649,6,e-,0,0,0,0,0,0,0,1
649,8,gamma,0,0,0,0,0,0,0,1
650,1,proton,1,1,1,1,1,0,0,0
650,3,neutron,0,0,0,0,0,1,1,1
650,4,pi+,0,0,0,0,0,1,0,0
650,9,neutron,0,0,0,0,0,1,0,0
650,11,pi-,0,0,0,0,0,1,1,1
650,16,gamma,0,0,0,0,0,1,0,0
650,22,gamma,0,0,0,0,0,1,1,0
650,23,gamma,0,0,0,0,0,1,1,1
650,24,gamma,0,0,0,0,0,1,0,0
650,25,gamma,0,0,0,0,0,1,1,1
650,27,pi+,0,0,0,0,0,1,1,1
650,28,pi-,0,0,0,0,0,1,1,1
650,30,pi+,0,0,0,0,0,1,1,1
650,31,pi-,0,0,0,0,0,1,1,0
650,33,gamma,0,0,0,0,0,1,1,1
650,34,gamma,0,0,0,0,0,1,1,1
651,1,proton,1,1,1,1,1,1,1,1
652,1,proton,1,1,1,1,1,1,1,1
653,1,proton,1,1,1,1,1,1,1,0
653,6,pi-,0,0,0,0,0,0,0,1
653,7,proton,0,0,0,0,0,0,0,1
653,8,pi-,0,0,0,0,0,0,0,1
653,9,pi+,0,0,0,0,0,0,0,1
653,11,pi+,0,0,0,0,0,0,0,1
653,12,proton,0,0,0,0,0,0,0,1
653,19,gamma,0,0,0,0,0,0,0,1
653,21,gamma,0,0,0,0,0,0,0,1
653,22,gamma,0,0,0,0,0,0,0,1
653,23,gamma,0,0,0,0,0,0,0,1
653,24,gamma,0,0,0,0,0,0,0,1
654,1,proton,1,1,1,1,1,1,1,1
655,1,proton,1,1,1,1,1,1,1,1
656,1,proton,1,1,1,1,1,1,1,1
657,1,proton,1,1,1,1,1,1,1,1
658,1,proton,1,1,1,1,1,1,1,1
659,1,proton,1,1,1,1,1,1,1,1
660,1,proton,1,1,1,1,1,1,1,1
661,1,proton,1,1,1,1,1,1,1,1
662,1,proton,1,1,1,1,1,1,1,1
662,2,e-,0,0,0,0,0,1,1,0
663,1,proton,1,1,1,1,1,1,1,1
663,4,e-,0,0,0,0,0,0,0,1
663,5,gamma,0,0,0,0,0,1,1,0
664,1,proton,1,1,1,1,1,1,1,1
665,1,proton,1,1,1,1,1,1,1,1
666,1,proton,1,1,1,1,1,1,1,1
